rownames,sex,age,educ,farm,hhsize,commune,lnhhexp,lnexp12m
5261,2,84,0,0,8,171,10.40170002,6.773080349
5262,1,32,4,1,5,171,9.023997307,7.688913345
5263,1,31,2,1,4,171,9.093132973,3.583518982
5264,2,80,0,0,3,171,8.883229256,4.356709003
5265,1,61,2,1,7,171,9.621752739,6.708084106
5266,1,64,3,1,3,172,8.563648224,6.946976185
5267,2,38,2,1,5,172,9.164302826,5.272999763
5268,1,70,2,0,5,172,9.272795677,7.160068989
5269,1,57,2,0,4,172,9.150381088,
5270,2,73,0,1,2,172,8.671452522,
5271,1,38,5,1,6,172,9.285112381,6.529418945
5272,1,51,2,0,3,172,8.9111166,7.003065586
5273,1,46,4,0,4,172,8.894010544,6.961296082
5274,1,33,2,1,4,172,8.867287636,6.282266617
5275,1,51,2,1,7,172,9.590884209,7.362010479
5276,1,63,3,1,5,172,9.172422409,
5277,1,66,0,1,8,172,9.489700317,5.966146946
5278,1,67,3,1,3,172,8.903259277,7.393262863
5279,1,49,7,0,5,172,9.750249863,3.80666256
5280,1,40,4,1,4,172,9.231955528,
5281,1,67,2,1,5,172,8.815677643,4.532599449
5282,2,66,0,1,2,172,8.668751717,6.624065399
5283,1,68,2,1,6,172,9.682058334,6.418365002
5284,1,52,2,0,6,172,9.168577194,5.765191078
5285,1,34,2,1,7,172,9.181570053,7.303843021
5286,1,59,3,1,4,172,9.040287018,4.867534637
5287,1,41,3,0,5,172,9.11801815,
5288,2,62,2,0,1,172,7.947423935,
5289,1,54,3,1,5,172,9.207252502,6.272877216
5290,1,52,2,0,6,172,9.231872559,6.522092819
5291,1,33,7,1,5,172,9.04927063,
5292,1,72,3,0,5,172,9.313644409,
5293,1,38,0,0,4,172,8.84439373,
5294,2,67,2,0,6,172,9.488064766,6.559615135
5295,2,58,2,1,5,172,9.007409096,6.535241127
5296,1,43,2,0,5,172,8.913235664,
5297,1,35,2,1,5,172,9.136696815,
5298,2,54,2,0,8,173,9.79220295,3.68887949
5299,1,42,3,0,5,173,9.518544197,8.691482544
5300,2,38,3,0,5,173,9.670845985,6.47697258
5301,1,54,4,0,5,173,9.924586296,7.487173557
5302,2,64,0,0,4,173,9.245799065,7.139660358
5303,2,37,2,0,4,173,9.081414223,8.018296242
5304,1,50,3,1,5,173,9.88014698,8.067462921
5305,2,49,7,0,2,173,9.3813591,5.497168064
5306,1,68,2,1,5,173,9.367466927,8.21066761
5307,1,44,5,0,5,173,9.262252808,7.030857563
5308,2,55,2,1,4,173,9.330634117,5.298317432
5309,1,36,3,1,5,173,9.15690136,6.61472559
5310,1,47,0,1,5,173,9.19282341,7.757906437
5311,1,31,2,1,5,173,9.10969162,7.280008316
5312,1,34,6,0,5,173,10.10213184,7.358830929
5313,1,31,6,1,4,173,8.888943672,7.837948799
5314,2,41,2,0,2,173,8.48042202,5.129898548
5315,1,24,3,0,3,173,8.869142532,6.331501961
5316,1,46,3,0,4,173,9.470604897,5.966146946
5317,1,53,2,0,5,173,8.940005302,3.496507645
5318,1,63,2,0,3,173,9.259886742,4.510859489
5319,1,44,4,0,3,173,8.289532661,6.061457157
5320,2,83,0,1,1,173,8.586940765,6.148468494
5321,1,41,5,0,6,173,9.992350578,4.762174129
5322,2,31,5,0,8,173,9.428841591,7.806696415
5323,2,39,3,0,4,173,9.344861031,9.026417732
5324,2,38,5,0,4,173,9.724697113,7.309881687
5325,2,46,4,0,3,173,8.682513237,6.371612072
5326,1,30,3,0,6,173,9.406825066,5.823045731
5327,1,43,3,0,4,173,8.490094185,5.272999763
5328,1,54,6,0,5,173,10.25780582,
5329,1,36,3,0,4,173,8.932980537,5.609471798
5330,1,33,2,1,6,174,9.450974464,5.966146946
5331,1,39,3,0,4,174,9.042207718,6.946976185
5332,1,44,3,0,5,174,9.145266533,7.640123367
5333,1,61,2,0,9,174,9.874008179,7.21890974
5334,2,56,2,0,3,174,8.528193474,6.995766163
5335,1,40,7,0,4,174,9.366916656,6.253829002
5336,1,53,2,1,4,174,9.795012474,7.274479389
5337,2,53,0,1,5,174,9.221448898,7.94484663
5338,1,52,2,1,8,174,10.0832243,8.393895149
5339,1,67,3,1,6,174,10.44922352,8.333270073
5340,2,35,2,0,8,174,9.465497017,8.185350418
5341,1,38,2,1,7,174,9.740299225,9.021718979
5342,1,25,2,1,5,174,9.200922012,7.817222595
5343,1,21,2,1,3,174,8.777391434,6.371612072
5344,1,20,2,1,3,174,8.779604912,6.253829002
5345,1,38,3,1,4,174,9.493010521,6.091310024
5346,1,36,2,0,4,174,8.933357239,7.309881687
5347,1,38,2,0,8,174,10.20835114,11.12232399
5348,1,45,2,0,4,174,9.685746193,5.966146946
5349,2,62,2,1,9,174,9.506958008,7.480428219
5350,1,75,2,1,4,174,9.667081833,7.506591797
5351,1,72,2,0,2,174,9.048865318,7.746732712
5352,1,43,9,0,5,174,10.12893677,4.356709003
5353,1,67,3,1,5,174,9.564029694,7.868254185
5354,1,51,2,1,7,174,9.961860657,
5355,1,24,3,1,4,174,9.551353455,6.4264884
5356,1,27,2,1,6,174,9.231964111,8.938269615
5357,1,68,2,0,3,174,9.034818649,6.436150551
5358,1,63,3,1,5,174,9.011231422,6.436150551
5359,1,64,2,1,7,174,9.123550415,6.739336491
5360,1,30,4,0,4,174,9.625489235,6.659294128
5361,1,24,3,1,3,174,8.755569458,4.867534637
5362,1,44,2,1,1,175,8.187757492,5.34710741
5363,1,30,2,1,8,175,9.859169006,7.592870235
5364,1,30,2,1,4,175,8.328360558,4.60517025
5365,1,30,0,0,6,175,8.507763863,6.063785076
5366,1,35,3,1,7,175,9.88858223,6.745236397
5367,2,37,3,0,5,175,9.542478561,5.370637894
5368,1,35,2,1,6,175,9.532886505,7.689371109
5369,1,44,2,1,7,175,9.623064041,8.136811256
5370,1,43,2,0,6,175,9.272348404,7.933796883
5371,2,28,2,1,5,175,9.555221558,8.411166191
5372,1,22,2,1,3,175,8.585745811,8.273846626
5373,1,41,2,0,8,175,8.986053467,7.119635582
5374,2,53,0,1,2,175,8.752863884,
5375,1,41,2,1,8,175,8.798101425,4.094344616
5376,1,51,3,1,6,175,9.659462929,6.109247684
5377,1,30,4,1,4,175,9.161439896,6.49072361
5378,2,35,2,0,7,175,9.825162888,8.322394371
5379,1,52,2,1,4,175,10.13432693,6.677083492
5380,2,45,2,0,7,175,8.889777184,
5381,1,58,2,0,7,175,10.12883282,7.313220501
5382,1,27,2,0,4,175,8.958496094,
5383,1,44,5,0,5,175,10.01318741,
5384,2,61,2,0,7,175,9.813117027,7.575584888
5385,1,42,2,0,5,175,9.146647453,4.64439106
5386,1,39,2,0,7,175,9.947587013,7.293017864
5387,1,31,2,0,6,175,9.125478745,7.309881687
5388,1,40,2,0,9,175,9.808456421,7.185387135
5389,2,29,2,0,3,175,8.42403698,6.635946751
5390,1,35,3,0,6,175,9.201918602,7.649692535
5391,2,60,0,0,8,175,9.651912689,7.316548347
5392,1,26,3,1,4,175,9.890296936,8.488793373
5393,1,32,5,0,3,175,9.810222626,7.210818291
5394,1,50,6,0,2,176,9.395931244,6.659294128
5395,1,29,6,1,3,176,9.566241264,4.64439106
5396,1,57,2,1,7,176,9.55234623,8.927977562
5397,2,41,2,1,6,176,8.962673187,7.562161446
5398,1,77,2,1,3,176,8.757663727,6.47697258
5399,1,56,0,1,7,176,9.332530975,5.966146946
5400,1,74,2,1,3,176,8.560968399,7.640123367
5401,2,74,2,1,4,176,8.731056213,8.581106186
5402,1,55,2,1,8,176,9.357193947,4.962844849
5403,1,67,2,0,8,176,9.497035027,5.56068182
5404,1,60,2,1,6,176,9.479055405,6.405228615
5405,1,57,2,1,5,176,9.158781052,6.47697258
5406,1,75,2,1,6,176,9.732899666,9.010668755
5407,1,25,3,1,3,176,8.44832325,5.56068182
5408,1,19,3,1,3,176,8.362880707,6.278521538
5409,1,27,4,1,3,176,8.912220001,9.508220673
5410,1,68,0,1,4,176,8.798423767,
5411,1,58,6,1,4,176,10.12781715,9.087833405
5412,2,53,0,1,1,176,7.783019543,5.56068182
5413,1,62,0,1,8,176,9.323156357,4.510859489
5414,1,57,2,1,4,176,9.347025871,8.614319801
5415,1,45,2,1,6,176,9.607765198,6.516192913
5416,1,26,3,1,5,176,8.718436241,6.897705078
5417,1,48,6,1,6,176,9.452916145,7.232010365
5418,1,31,3,1,7,176,9.282154083,7.892825603
5419,1,43,3,1,6,176,9.549123764,
5420,1,34,2,0,4,176,8.386535645,5.56068182
5421,1,50,2,1,3,176,9.102796555,6.97728157
5422,1,28,3,1,7,176,9.642871857,9.876270294
5423,1,26,2,1,3,176,8.463568687,5.398162842
5424,1,25,3,1,4,176,9.00415802,7.401231289
5425,1,26,0,1,2,176,8.252566338,5.272999763
5426,2,35,3,0,3,177,8.457282066,5.966146946
5427,1,31,2,1,5,177,9.022084236,5.609471798
5428,2,71,2,1,6,177,9.565340042,7.283448219
5429,1,33,2,0,4,177,9.017202377,5.272999763
5430,1,57,2,1,5,177,8.914450645,4.867534637
5431,1,48,2,0,7,177,9.46070385,7.265429497
5432,1,64,2,1,5,177,9.231908798,5.049856186
5433,1,38,3,0,4,177,9.364479065,6.175867081
5434,1,29,4,1,4,177,9.19696331,7.484930515
5435,2,50,2,1,2,177,8.920136452,6.120297432
5436,1,73,0,0,3,177,8.466977119,6.572282314
5437,1,42,4,0,5,177,10.10256386,8.160518646
5438,1,42,3,0,6,177,9.35244751,3.258096457
5439,1,34,2,0,3,177,9.733579636,
5440,1,29,2,1,4,177,8.512223244,4.867534637
5441,1,39,2,1,7,177,9.30420208,4.174387455
5442,2,57,2,0,3,177,9.467373848,4.510859489
5443,2,67,2,0,2,177,8.65609169,7.600902557
5444,1,35,4,0,4,177,8.789921761,7.115581989
5445,1,40,3,0,4,177,9.154808044,5.370637894
5446,2,65,0,0,3,177,9.014478683,5.897153854
5447,1,75,2,0,2,177,8.66505909,6.371612072
5448,1,69,2,0,10,177,10.8166132,7.863266945
5449,2,27,4,0,2,177,9.02238369,6.148468494
5450,2,40,2,0,5,177,9.197208405,7.706613064
5451,1,57,3,0,5,177,9.639875412,6.946976185
5452,2,55,0,0,7,177,9.268390656,6.840546608
5453,1,41,4,1,5,177,9.760415077,6.120297432
5454,2,44,2,0,2,177,9.147637367,4.174387455
5455,1,47,4,0,5,177,9.773129463,7.706613064
5456,2,37,2,0,6,177,9.508929253,7.555381775
5457,1,71,3,0,7,177,9.477302551,5.783825397
5458,2,54,2,1,4,178,9.854895592,5.966146946
5459,2,41,2,1,2,178,8.676250458,6.371612072
5460,1,47,2,1,4,178,9.432445526,3.951243639
5461,1,67,2,1,3,178,8.578248978,3.951243639
5462,1,57,2,1,4,178,8.967500687,5.932245255
5463,1,42,2,1,7,178,9.418441772,5.337538242
5464,1,58,2,1,5,178,9.49532795,5.966146946
5465,1,83,2,0,3,178,8.89607811,6.175867081
5466,1,30,2,1,5,178,9.630251884,8.259975433
5467,1,52,2,0,7,178,9.382902145,6.97166872
5468,1,45,2,0,10,178,9.128391266,6.371612072
5469,1,66,2,1,3,178,9.124382973,
5470,1,46,4,1,12,178,9.71369648,8.125631332
5471,1,35,3,0,5,178,9.559482574,5.337538242
5472,2,59,0,0,5,178,8.94731617,6.030685425
5473,1,46,4,0,5,178,8.993776321,
5474,1,43,2,1,8,178,9.819735527,5.966146946
5475,1,54,3,0,6,178,9.593490601,
5476,2,60,2,1,4,178,9.233821869,6.895682812
5477,2,36,2,0,3,178,9.228292465,
5478,1,57,2,0,6,178,9.222011566,7.544332027
5479,1,39,2,1,6,178,9.051655769,
5480,1,43,2,0,7,178,9.191623688,6.41509676
5481,1,41,3,1,6,178,9.950908661,8.602453232
5482,1,63,2,1,8,178,9.751729965,9.118115425
5483,2,30,4,1,4,178,9.076696396,
5484,1,25,6,1,3,178,9.143925667,
5485,1,58,2,1,4,178,8.918523788,6.507277489
5486,1,45,2,1,7,178,9.713311195,4.962844849
5487,1,50,2,1,9,178,10.21102142,6.608000755
5488,1,41,6,0,4,178,9.400166512,7.785305023
5489,1,24,2,1,4,178,9.739055634,7.974188805
5490,1,37,4,1,4,179,9.360236168,9.296518326
5491,2,54,0,1,1,179,8.109722137,
5492,1,26,3,1,5,179,9.101528168,7.082548618
5493,2,47,2,1,2,179,8.570670128,5.337538242
5494,1,25,2,1,4,179,8.676452637,5.991464615
5495,1,46,2,1,7,179,9.003773689,4.356709003
5496,1,57,2,1,5,179,9.604938507,7.642524242
5497,1,49,3,1,8,179,9.497855186,
5498,1,34,4,1,5,179,9.751416206,
5499,1,50,3,0,5,179,9.012778282,
5500,1,46,3,1,9,179,9.777342796,7.470223904
5501,2,42,2,1,3,179,8.822870255,7.064759254
5502,2,54,2,1,5,179,9.023418427,7.408530712
5503,2,45,2,0,2,179,8.471358299,
5504,1,36,3,1,6,179,9.240195274,7.402451515
5505,1,46,2,1,4,179,9.029870987,6.253829002
5506,1,47,2,0,7,179,9.780303955,5.966146946
5507,1,25,4,1,4,179,8.886049271,5.337538242
5508,1,38,2,1,3,179,8.959288597,
5509,2,67,2,1,1,179,7.686438084,
5510,1,47,2,1,7,179,9.295323372,
5511,2,40,9,0,1,179,8.920690536,
5512,1,48,2,0,6,179,9.145680428,
5513,1,68,3,1,3,179,9.073451042,
5514,1,46,3,1,8,179,9.666333199,6.380122662
5515,2,27,4,1,4,179,9.100049019,8.874867439
5516,1,38,3,0,4,179,9.305533409,7.118826389
5517,1,49,5,1,5,179,9.098505974,
5518,1,74,2,1,4,179,9.421849251,7.170119762
5519,1,56,4,1,4,179,9.421341896,9.878170013
5520,1,50,5,1,4,179,9.850895882,
5521,1,49,4,1,7,179,9.877940178,
5522,1,49,3,1,3,180,9.720724106,
5523,1,41,3,1,3,180,9.277915955,
5524,1,26,2,0,5,180,8.888628006,
5525,1,58,6,1,2,180,8.974488258,5.272999763
5526,1,63,3,1,4,180,9.605021477,
5527,2,44,4,1,7,180,9.391083717,
5528,1,69,3,1,2,180,9.010995865,
5529,1,53,5,1,4,180,9.151199341,
5530,1,58,3,1,11,180,9.90322876,8.389359474
5531,2,58,3,1,5,180,8.990717888,4.867534637
5532,2,27,5,1,3,180,8.918488503,5.049856186
5533,1,29,3,1,5,180,8.991901398,
5534,1,32,4,1,3,180,9.550394058,8.702842712
5535,1,47,5,1,4,180,9.673667908,
5536,1,60,2,1,5,180,9.547136307,
5537,1,31,3,1,6,180,9.255502701,6.120297432
5538,1,36,9,0,4,180,9.172511101,
5539,2,37,2,1,7,180,9.957816124,10.78290653
5540,1,57,2,1,5,180,9.375134468,5.966146946
5541,2,53,0,1,5,180,9.313493729,5.049856186
5542,2,44,3,1,6,180,9.88174057,
5543,2,47,4,1,5,180,9.282957077,5.783825397
5544,1,43,7,1,5,180,9.758176804,6.519147396
5545,1,59,2,1,7,180,9.972925186,9.525151253
5546,2,48,3,1,4,180,9.215176582,8.14467907
5547,1,35,2,1,6,180,9.838329315,8.517192841
5548,1,44,4,1,6,180,9.77654171,
5549,2,45,0,0,5,180,9.420954704,8.109225273
5550,1,46,3,1,5,180,10.14899635,8.006367683
5551,2,63,0,1,4,180,9.284690857,8.268732071
5552,1,55,2,1,7,180,9.542955399,7.113142014
5553,1,70,4,1,3,180,9.637532234,8.163371086
5554,1,65,2,1,5,181,9.029509544,6.371612072
5555,1,54,2,0,4,181,9.042791367,4.521788597
5556,1,45,3,0,3,181,8.571819305,5.783825397
5557,1,38,4,1,5,181,9.688071251,6.396929741
5558,1,50,2,0,9,181,10.33384705,7.21890974
5559,2,38,4,0,3,181,8.962613106,7.170119762
5560,1,45,2,1,7,181,9.399669647,6.259581566
5561,1,48,2,0,4,181,9.124714851,7.21890974
5562,1,58,2,0,5,181,9.274377823,8.699514389
5563,1,33,2,1,5,181,8.596395493,4.174387455
5564,2,49,2,1,2,181,8.180374146,4.867534637
5565,1,51,2,1,3,181,9.230975151,5.966146946
5566,1,47,4,1,5,181,9.812383652,
5567,1,41,3,0,8,181,9.263828278,5.398162842
5568,1,61,2,1,6,181,9.514021873,
5569,1,44,2,1,6,181,9.375395775,6.883462429
5570,1,69,2,1,8,181,10.30681324,7.272398472
5571,1,37,2,1,5,181,9.864369392,2.995732307
5572,2,47,2,1,1,181,8.376911163,
5573,1,40,4,0,3,181,10.0774889,2.995732307
5574,1,38,4,0,6,181,9.982219696,5.717027664
5575,1,43,2,0,5,181,9.299564362,5.393627644
5576,2,80,0,1,5,181,10.15056801,2.302585125
5577,1,48,4,1,5,181,9.934274673,6.947937012
5578,1,56,4,0,3,181,9.677019119,
5579,2,54,2,0,6,181,9.943491936,2.302585125
5580,1,53,7,1,3,181,9.379122734,6.492239952
5581,1,51,9,0,4,181,9.823050499,7.221105099
5582,1,58,4,0,6,181,9.909042358,6.388561249
5583,1,45,2,0,6,181,9.541772842,
5584,1,35,3,0,5,181,9.849870682,4.510859489
5585,1,33,7,0,3,181,9.735460281,5.21493578
5586,2,70,0,1,1,182,8.490001678,8.393895149
5587,1,42,3,1,4,182,9.283790588,
5588,1,65,3,1,4,182,9.842380524,7.44833374
5589,2,58,2,1,2,182,8.868237495,7.145195961
5590,1,54,2,1,7,182,9.470952988,8.678291321
5591,1,63,3,1,3,182,9.454627037,
5592,1,67,3,1,2,182,8.964717865,6.799056053
5593,2,43,2,1,2,182,8.974317551,7.729735374
5594,1,51,2,1,7,182,9.513751984,2.079441547
5595,1,45,2,0,7,182,9.028858185,8.472614288
5596,1,46,3,1,6,182,9.45434761,3.951243639
5597,1,44,3,1,6,182,9.520747185,2.564949274
5598,1,38,0,1,3,182,9.298052788,7.973844528
5599,1,27,4,1,4,182,8.531311035,
5600,1,41,2,1,6,182,9.538179398,6.516192913
5601,1,31,5,1,3,182,9.096256256,7.265429497
5602,2,51,2,1,1,182,7.847199917,
5603,1,51,3,0,6,182,8.996591568,5.09375
5604,1,38,3,1,7,182,9.897499084,6.165417671
5605,1,39,2,1,5,182,9.645363808,7.583756447
5606,2,39,2,0,2,182,9.309018135,3.258096457
5607,1,66,2,1,5,182,10.06329727,10.50314808
5608,2,64,2,1,8,182,9.60554409,2.079441547
5609,1,52,2,1,5,182,9.829894066,7.904704094
5610,1,32,3,1,5,182,8.918595314,5.356586456
5611,1,57,3,1,2,182,8.984539986,6.309918404
5612,2,49,0,1,6,182,8.847277641,6.754603863
5613,1,71,2,1,5,182,9.396491051,
5614,1,45,3,1,10,182,9.223134995,3.465735912
5615,1,65,2,1,7,182,9.35189724,8.780787468
5616,1,34,2,1,5,182,9.328838348,3.68887949
5617,1,33,4,0,3,182,9.497359276,5.966146946
5618,1,37,3,0,5,183,9.781518936,5.272999763
5619,1,37,2,1,4,183,8.866200447,6.120297432
5620,1,38,2,1,7,183,9.676083565,
5621,1,58,3,1,6,183,9.360571861,
5622,2,58,2,1,6,183,9.482653618,10.5023241
5623,1,37,2,1,9,183,8.80255127,4.867534637
5624,1,39,3,1,6,183,9.608386993,
5625,1,52,2,1,5,183,9.453126907,6.646390438
5626,1,41,2,1,10,183,9.510168076,7.405495644
5627,1,37,6,0,4,183,8.629240036,5.272999763
5628,1,29,5,1,4,183,9.166187286,6.309918404
5629,1,48,4,1,5,183,9.672016144,4.43081665
5630,1,71,2,0,4,183,9.592166901,
5631,1,50,3,1,6,183,9.366142273,
5632,1,74,3,1,3,183,8.743915558,7.170119762
5633,1,28,2,1,4,183,8.854925156,
5634,1,53,2,0,5,183,9.25455761,6.349139214
5635,2,51,3,1,4,183,9.38080883,8.874867439
5636,2,55,3,1,2,183,8.744082451,
5637,1,61,2,1,9,183,9.712929726,
5638,1,58,3,1,7,183,9.763673782,6.030685425
5639,1,69,2,1,6,183,9.730855942,8.160518646
5640,1,45,2,1,4,183,8.653606415,6.47697258
5641,1,60,4,1,9,183,10.09142017,7.958576679
5642,1,30,6,1,7,183,9.221646309,
5643,1,36,2,1,5,183,9.391689301,7.600902557
5644,1,42,2,1,5,183,9.539217949,
5645,1,58,2,1,7,183,9.441002846,
5646,1,48,3,1,7,183,9.797696114,
5647,1,58,2,1,3,183,9.104598045,
5648,1,44,2,1,5,183,9.56709671,6.769641876
5649,1,46,3,1,7,183,9.235624313,
5650,1,38,6,1,5,184,8.596068382,5.56068182
5651,1,38,3,0,5,184,9.667913437,8.268732071
5652,2,60,0,1,1,184,7.673336983,
5653,1,37,3,1,5,184,9.04573822,9.345745087
5654,2,60,0,0,5,184,9.105550766,
5655,2,55,2,0,5,184,8.898493767,4.356709003
5656,1,32,3,0,4,184,8.875720024,6.253829002
5657,1,42,0,0,7,184,8.879296303,
5658,1,47,0,0,6,184,8.86648941,7.863266945
5659,1,30,3,1,5,184,8.901212692,7.21890974
5660,1,28,0,0,6,184,8.532840729,
5661,2,27,0,0,4,184,8.584011078,
5662,2,38,2,0,4,184,8.975781441,5.966146946
5663,2,50,0,1,4,184,9.105386734,7.222566128
5664,1,56,2,1,4,184,9.602945328,4.60517025
5665,1,61,2,1,6,184,9.358905792,
5666,2,74,0,1,1,184,7.44000864,
5667,1,37,4,1,6,184,8.96069622,
5668,1,49,3,1,3,184,8.844646454,6.802394867
5669,1,64,3,1,6,184,9.038778305,7.170119762
5670,1,27,2,1,6,184,8.9883461,
5671,2,50,0,1,4,184,8.974085808,5.823045731
5672,1,48,3,1,5,184,8.88308239,
5673,1,38,0,0,5,184,8.785944939,5.966146946
5674,2,50,0,1,2,184,8.234700203,4.836281776
5675,2,64,0,0,2,184,8.099621773,
5676,1,41,2,1,7,184,9.37139225,6.813444614
5677,1,61,3,1,5,184,8.914376259,4.867534637
5678,1,54,3,0,6,184,10.06859016,8.961878777
5679,1,43,3,1,7,184,9.3289814,
5680,1,26,0,0,4,184,8.418413162,
5681,1,49,3,1,6,184,9.421434402,
5682,1,40,3,0,7,185,9.7856884,7.912056923
5683,1,38,3,1,5,185,10.11538887,5.049856186
5684,2,38,2,1,6,185,9.663918495,5.783825397
5685,1,40,4,0,5,185,9.975954056,7.053585529
5686,1,31,0,0,4,185,9.099909782,6.30261898
5687,1,34,3,0,4,185,9.869400978,5.823045731
5688,1,63,3,1,8,185,9.893908501,5.743003368
5689,1,62,3,1,7,185,10.27698612,6.371612072
5690,1,40,2,0,5,185,9.498268127,4.762174129
5691,1,44,0,1,5,185,9.793711662,7.100027084
5692,1,37,2,0,6,185,9.720873833,5.609471798
5693,1,45,4,1,6,185,9.658402443,8.304741859
5694,1,59,2,0,9,185,9.292564392,4.867534637
5695,1,40,5,0,5,185,10.40182972,
5696,1,34,2,0,6,185,9.106945992,7.335633755
5697,1,44,3,1,6,185,9.804113388,4.356709003
5698,1,29,3,1,4,185,9.544892311,5.337538242
5699,1,36,0,1,5,185,9.414968491,6.371612072
5700,1,64,2,0,5,185,9.346339226,5.398162842
5701,2,59,0,0,8,185,9.671330452,5.56068182
5702,1,71,0,1,10,185,9.837418556,8.425735474
5703,1,67,2,0,5,185,9.474945068,6.47697258
5704,1,43,2,1,9,185,9.566329002,6.373319626
5705,1,30,0,0,7,185,8.776857376,7.470223904
5706,1,42,0,1,7,185,9.41234684,
5707,1,41,2,1,6,185,9.487360001,5.966146946
5708,1,38,0,1,9,185,9.582689285,7.635303974
5709,1,61,2,1,7,185,10.31002808,9.661097527
5710,1,57,0,1,6,185,9.368592262,6.371612072
5711,1,32,4,1,4,185,9.832928658,
5712,1,74,3,1,6,186,9.375390053,7.064759254
5713,1,35,3,1,5,186,9.750890732,8.799360275
5714,1,58,2,1,6,186,9.531348228,7.077497959
5715,1,69,0,0,4,186,8.774154663,7.21890974
5716,1,63,2,1,9,186,9.929993629,7.757906437
5717,1,69,2,1,5,186,9.486825943,8.814330101
5718,1,30,3,1,5,186,9.749492645,7.492760181
5719,1,36,3,1,5,186,10.06881142,8.851520538
5720,2,62,2,0,4,186,8.682569504,4.762174129
5721,1,36,2,0,5,186,9.064269066,8.364042282
5722,1,34,4,1,4,186,8.947634697,
5723,1,38,2,0,5,186,8.991113663,8.420021057
5724,1,63,2,1,5,186,10.02910042,8.163371086
5725,1,73,2,1,4,186,9.740311623,7.435438156
5726,1,38,3,1,4,186,9.709280968,4.64439106
5727,1,56,3,1,3,186,9.882352829,4.867534637
5728,1,45,0,1,7,186,9.752880096,6.41509676
5729,2,61,3,1,1,186,8.051508904,5.743003368
5730,2,47,0,1,7,186,9.582323074,8.020270348
5731,1,30,4,1,4,186,9.685699463,5.049856186
5732,1,67,0,1,3,186,9.060059547,8.937874794
5733,1,34,2,1,7,186,10.19981766,6.516192913
5734,2,51,2,0,2,186,8.866176605,4.867534637
5735,1,66,3,1,4,186,9.737057686,7.007600784
5736,1,58,3,1,2,186,8.93239975,8.556413651
5737,1,68,0,1,6,186,9.315325737,7.640123367
5738,1,77,0,1,6,186,9.714049339,6.535241127
5739,2,63,0,1,5,186,8.927209854,7.064759254
5740,2,66,0,0,4,186,8.863109589,4.174387455
5741,1,70,2,0,9,186,9.117167473,5.783825397
5742,1,36,9,1,4,186,9.330582619,5.049856186
5743,1,39,0,0,5,186,9.668672562,5.966146946
5744,1,34,2,1,5,187,9.728016853,7.789868355
5745,1,67,3,1,10,187,9.591714859,6.946976185
5746,1,43,3,1,7,187,9.225460052,7.432483673
5747,1,41,3,1,6,187,9.831707001,5.272999763
5748,1,65,2,1,12,187,9.878227234,5.272999763
5749,1,60,0,0,4,187,8.968072891,6.995766163
5750,1,41,2,1,6,187,9.207372665,4.962844849
5751,1,47,2,1,6,187,9.502753258,7.575584888
5752,2,62,0,1,3,187,8.976442337,4.762174129
5753,2,54,0,1,5,187,9.249696732,6.49677515
5754,1,38,2,1,6,187,9.283510208,5.789960384
5755,1,38,3,0,4,187,9.374739647,8.066207886
5756,2,58,0,0,4,187,8.839441299,5.049856186
5757,1,64,2,1,6,187,9.457620621,6.47697258
5758,2,39,0,0,3,187,8.342120171,5.783825397
5759,2,61,2,1,6,187,9.570483208,8.028780937
5760,2,74,2,1,2,187,9.379660606,
5761,1,28,3,1,4,187,9.103061676,6.955592632
5762,1,43,0,1,8,187,9.402977943,4.762174129
5763,2,64,0,1,5,187,9.378585815,6.327936649
5764,2,79,2,1,10,187,9.848716736,5.129898548
5765,1,39,0,0,6,187,8.900234222,7.042286396
5766,1,35,2,1,5,187,9.151294708,5.049856186
5767,1,41,2,1,6,187,9.337695122,6.895682812
5768,1,47,2,0,3,187,9.209881783,6.739336491
5769,1,32,2,0,6,187,9.472644806,6.799056053
5770,2,80,0,1,4,187,9.09435463,4.356709003
5771,1,39,2,0,6,187,9.492118835,6.642486572
5772,1,30,2,0,5,187,8.915803909,6.983789921
5773,1,51,2,1,5,187,9.381043434,6.983789921
5774,1,50,3,1,6,187,9.533608437,5.204006672
5775,1,42,2,0,3,187,9.1235466,6.642486572
5776,1,30,2,1,3,188,8.408401489,6.091310024
5777,1,38,2,0,8,188,9.140587807,6.655440331
5778,1,67,2,1,4,188,9.210377693,7.417580605
5779,1,43,3,1,7,188,9.566916466,8.382060051
5780,1,52,3,0,7,188,8.663187981,7.575584888
5781,1,37,3,1,5,188,8.785250664,7.313220501
5782,2,72,0,1,4,188,8.968221664,8.908829689
5783,1,67,0,1,4,188,9.222795486,7.700747967
5784,1,49,4,1,5,188,9.53754425,7.336285591
5785,1,69,2,1,6,188,8.682849884,6.371612072
5786,2,43,2,1,3,188,8.628554344,5.897153854
5787,1,45,3,0,3,188,9.256059647,5.049856186
5788,1,79,2,1,3,188,8.953982353,8.451053619
5789,2,58,2,0,5,188,9.062612534,5.823045731
5790,2,72,2,0,2,188,8.304367065,4.744932175
5791,2,41,2,1,6,188,9.099993706,6.928537846
5792,1,47,3,1,6,188,8.318682671,5.966146946
5793,1,18,2,1,3,188,9.01426506,8.351846695
5794,1,70,2,1,9,188,8.923427582,6.813444614
5795,1,63,6,1,4,188,8.961680412,9.161675453
